<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19950718,000000,0.367379,0.371555,0.358019,0.360838,303223827,0
AAPL.US,D,19950719,000000,0.352384,0.359916,0.337377,0.341303,620465119,0
AAPL.US,D,19950720,000000,0.344898,0.355387,0.337377,0.352993,394491040,0
AAPL.US,D,19950721,000000,0.322448,0.336433,0.322448,0.328124,902509326,0
AAPL.US,D,19950724,000000,0.3299,0.341303,0.328124,0.340399,255582948,0
AAPL.US,D,19950725,000000,0.344898,0.347895,0.341883,0.343121,313813697,0
AAPL.US,D,19950726,000000,0.346657,0.346657,0.340399,0.340399,204167585,0
AAPL.US,D,19950727,000000,0.341303,0.356302,0.341303,0.351195,387235568,0
AAPL.US,D,19950728,000000,0.350595,0.354192,0.337377,0.341303,310732747,0
AAPL.US,D,19950731,000000,0.341303,0.341883,0.335549,0.337377,188776360,0
AAPL.US,D,19950801,000000,0.336433,0.336433,0.326266,0.326266,251168272,0
AAPL.US,D,19950802,000000,0.329057,0.337377,0.328124,0.332926,327631128,0
AAPL.US,D,19950803,000000,0.330764,0.341883,0.329057,0.337377,254756038,0
AAPL.US,D,19950804,000000,0.337377,0.338367,0.328124,0.33164,229014985,0
AAPL.US,D,19950807,000000,0.330764,0.334449,0.323362,0.325441,230735506,0
AAPL.US,D,19950808,000000,0.326924,0.328124,0.31792,0.318477,279363383,0
AAPL.US,D,19950809,000000,0.319412,0.328124,0.318477,0.323362,439437831,0
AAPL.US,D,19950810,000000,0.323362,0.324176,0.319412,0.320561,195324984,0
AAPL.US,D,19950811,000000,0.321485,0.323362,0.314018,0.323076,246420204,0
AAPL.US,D,19950814,000000,0.322448,0.328124,0.321485,0.325441,199352807,0
AAPL.US,D,19950815,000000,0.329057,0.330764,0.323362,0.330453,378526316,0
AAPL.US,D,19950816,000000,0.3299,0.333536,0.326924,0.333536,348477368,0
AAPL.US,D,19950817,000000,0.334449,0.341303,0.330764,0.334449,294007733,0
AAPL.US,D,19950818,000000,0.336433,0.338367,0.328124,0.336433,287178996,0
AAPL.US,D,19950821,000000,0.336433,0.340399,0.330764,0.330764,323643262,0
AAPL.US,D,19950822,000000,0.332926,0.338367,0.330764,0.335549,258463809,0
AAPL.US,D,19950823,000000,0.336433,0.344024,0.334449,0.341303,302236827,0
AAPL.US,D,19950824,000000,0.341883,0.346657,0.341303,0.343121,342875653,0
AAPL.US,D,19950825,000000,0.344024,0.344024,0.334449,0.335549,159981038,0
AAPL.US,D,19950828,000000,0.336433,0.337377,0.322448,0.322448,289419716,0
AAPL.US,D,19950829,000000,0.322448,0.324176,0.318477,0.323362,377565961,0
AAPL.US,D,19950830,000000,0.324176,0.328124,0.323362,0.325441,182761211,0
AAPL.US,D,19950831,000000,0.325441,0.326266,0.322448,0.322448,104631186,0
AAPL.US,D,19950901,000000,0.322448,0.326266,0.321485,0.321759,117154977,0
AAPL.US,D,19950905,000000,0.326266,0.326266,0.320561,0.326266,214317258,0
AAPL.US,D,19950906,000000,0.329057,0.331072,0.326266,0.328124,239071330,0
AAPL.US,D,19950907,000000,0.3299,0.339781,0.328124,0.335549,312386539,0
AAPL.US,D,19950908,000000,0.335549,0.336433,0.333536,0.335549,208128767,0
AAPL.US,D,19950911,000000,0.336433,0.341303,0.33164,0.33164,205407998,0
AAPL.US,D,19950912,000000,0.333536,0.336433,0.319412,0.321759,388515911,0
AAPL.US,D,19950913,000000,0.321485,0.325441,0.314904,0.31792,384341330,0
AAPL.US,D,19950914,000000,0.310386,0.311938,0.29811,0.300015,655622323,0
AAPL.US,D,19950915,000000,0.280401,0.299032,0.266288,0.269068,1443244051,0
AAPL.US,D,19950918,000000,0.272975,0.276238,0.269068,0.27506,740087511,0
AAPL.US,D,19950919,000000,0.275599,0.278318,0.270757,0.275599,583534146,0
AAPL.US,D,19950920,000000,0.279184,0.280401,0.273517,0.274419,383220960,0
AAPL.US,D,19950921,000000,0.273517,0.281325,0.272975,0.277375,413616764,0
AAPL.US,D,19950922,000000,0.276531,0.279184,0.272975,0.278005,474715030,0
AAPL.US,D,19950925,000000,0.286667,0.286667,0.280401,0.281325,375365378,0
AAPL.US,D,19950926,000000,0.283112,0.284035,0.278318,0.280401,298782467,0
AAPL.US,D,19950927,000000,0.281325,0.281325,0.260611,0.271691,537347011,0
AAPL.US,D,19950928,000000,0.273517,0.284035,0.273517,0.283112,394384366,0
AAPL.US,D,19950929,000000,0.284939,0.286667,0.276531,0.279184,337500706,0
AAPL.US,D,19951002,000000,0.283112,0.288582,0.281325,0.281894,466805989,0
AAPL.US,D,19951003,000000,0.285783,0.288582,0.278318,0.281894,345129606,0
AAPL.US,D,19951004,000000,0.274419,0.277375,0.269951,0.272975,317681460,0
AAPL.US,D,19951005,000000,0.271691,0.274419,0.269068,0.273517,290646785,0
AAPL.US,D,19951006,000000,0.275599,0.277375,0.266945,0.267545,368016473,0
AAPL.US,D,19951009,000000,0.265336,0.268154,0.257941,0.2612,443665740,0
AAPL.US,D,19951010,000000,0.257941,0.262429,0.25191,0.260042,476648977,0
AAPL.US,D,19951011,000000,0.264245,0.266945,0.255839,0.261535,396398340,0
AAPL.US,D,19951012,000000,0.262429,0.265336,0.260611,0.264754,192977591,0
AAPL.US,D,19951013,000000,0.268154,0.276531,0.266288,0.269951,280070257,0
AAPL.US,D,19951016,000000,0.271691,0.277375,0.269068,0.270757,216811383,0
AAPL.US,D,19951017,000000,0.273517,0.276531,0.269068,0.274419,212703465,0
AAPL.US,D,19951018,000000,0.277375,0.296617,0.275599,0.280401,610182092,0
AAPL.US,D,19951019,000000,0.269068,0.270757,0.260611,0.260611,1125215840,0
AAPL.US,D,19951020,000000,0.264245,0.264245,0.259452,0.263341,460057283,0
AAPL.US,D,19951023,000000,0.263341,0.263341,0.260611,0.263341,235550259,0
AAPL.US,D,19951024,000000,0.266288,0.266288,0.261535,0.263341,254235823,0
AAPL.US,D,19951025,000000,0.264245,0.265336,0.260611,0.260611,158740653,0
AAPL.US,D,19951026,000000,0.261535,0.262429,0.258488,0.261535,149884694,0
AAPL.US,D,19951027,000000,0.261535,0.261535,0.255839,0.260611,183641421,0
AAPL.US,D,19951030,000000,0.261535,0.264245,0.259452,0.264245,209155750,0
AAPL.US,D,19951031,000000,0.264245,0.274419,0.263341,0.272339,344409473,0
AAPL.US,D,19951101,000000,0.274419,0.278318,0.266288,0.274419,230108653,0
AAPL.US,D,19951102,000000,0.276531,0.276531,0.271691,0.274419,181907658,0
AAPL.US,D,19951103,000000,0.275599,0.276531,0.269068,0.273517,213677126,0
AAPL.US,D,19951106,000000,0.273517,0.290556,0.272975,0.285783,371270779,0
AAPL.US,D,19951107,000000,0.283112,0.303412,0.281325,0.296872,876915039,0
AAPL.US,D,19951108,000000,0.29811,0.30743,0.290556,0.29142,427300813,0
AAPL.US,D,19951109,000000,0.29811,0.300015,0.29142,0.295439,309745757,0
AAPL.US,D,19951110,000000,0.295439,0.301735,0.29142,0.29811,265692592,0
AAPL.US,D,19951113,000000,0.301735,0.309148,0.300015,0.306577,377939469,0
AAPL.US,D,19951114,000000,0.30743,0.318477,0.30743,0.31131,484998067,0
AAPL.US,D,19951115,000000,0.314904,0.314904,0.300791,0.30743,295488190,0
AAPL.US,D,19951116,000000,0.306577,0.31131,0.296351,0.299318,269400390,0
AAPL.US,D,19951117,000000,0.300015,0.302881,0.29811,0.300791,153059027,0
AAPL.US,D,19951120,000000,0.301735,0.301735,0.288582,0.289527,176786083,0
AAPL.US,D,19951121,000000,0.290556,0.290556,0.284035,0.289527,228174708,0
AAPL.US,D,19951122,000000,0.289527,0.294191,0.288582,0.289527,117661796,0
AAPL.US,D,19951124,000000,0.29142,0.302881,0.290556,0.301164,130932365,0
AAPL.US,D,19951127,000000,0.304346,0.304346,0.295439,0.295439,137987870,0
AAPL.US,D,19951128,000000,0.295439,0.300791,0.294191,0.300015,209929331,0
AAPL.US,D,19951129,000000,0.300791,0.300791,0.292346,0.294191,125357399,0
AAPL.US,D,19951130,000000,0.29142,0.292346,0.284939,0.285783,208222124,0
AAPL.US,D,19951201,000000,0.284939,0.286667,0.278318,0.281894,243179222,0
AAPL.US,D,19951204,000000,0.300791,0.300791,0.292346,0.296351,572410806,0
AAPL.US,D,19951205,000000,0.288582,0.299032,0.286667,0.296351,432982519,0
AAPL.US,D,19951206,000000,0.29811,0.299032,0.287945,0.290556,239484845,0
AAPL.US,D,19951207,000000,0.290556,0.290556,0.284035,0.28921,169010434,0
AAPL.US,D,19951208,000000,0.290556,0.295439,0.284035,0.295439,168330236,0
AAPL.US,D,19951211,000000,0.296351,0.296872,0.287945,0.289527,132959669,0
AAPL.US,D,19951212,000000,0.289527,0.289527,0.284939,0.284939,211436400,0
AAPL.US,D,19951213,000000,0.286667,0.292346,0.275599,0.287945,815603383,0
AAPL.US,D,19951214,000000,0.29142,0.295439,0.284939,0.286667,397145208,0
AAPL.US,D,19951215,000000,0.266288,0.274419,0.257941,0.264245,865591646,0
AAPL.US,D,19951218,000000,0.263341,0.264245,0.239062,0.241765,793730170,0
AAPL.US,D,19951219,000000,0.245564,0.249228,0.241765,0.245564,513086468,0
AAPL.US,D,19951220,000000,0.251292,0.25191,0.243562,0.244484,435529968,0
AAPL.US,D,19951221,000000,0.245564,0.245564,0.237305,0.243562,396398340,0
AAPL.US,D,19951222,000000,0.244484,0.246509,0.240782,0.241765,279443439,0
AAPL.US,D,19951226,000000,0.243562,0.243562,0.238102,0.240488,166129539,0
AAPL.US,D,19951227,000000,0.240782,0.250434,0.239062,0.242951,319815435,0
AAPL.US,D,19951228,000000,0.240782,0.245564,0.239062,0.239868,297702210,0
AAPL.US,D,19951229,000000,0.239868,0.242951,0.237305,0.239062,362174755,0
AAPL.US,D,19960102,000000,0.241765,0.241765,0.238102,0.240782,165876164,0
AAPL.US,D,19960103,000000,0.239868,0.246509,0.239062,0.240782,511859410,0
AAPL.US,D,19960104,000000,0.242951,0.242951,0.235115,0.236658,357466678,0
AAPL.US,D,19960105,000000,0.237305,0.256683,0.235115,0.256683,531025129,0
AAPL.US,D,19960108,000000,0.258488,0.266288,0.254954,0.259452,144496467,0
AAPL.US,D,19960109,000000,0.259452,0.259452,0.245564,0.245564,299155946,0
AAPL.US,D,19960110,000000,0.243562,0.260611,0.241765,0.256683,435169868,0
AAPL.US,D,19960111,000000,0.244484,0.262429,0.242951,0.262429,901148925,0
AAPL.US,D,19960112,000000,0.260611,0.260611,0.249228,0.254019,478542854,0
AAPL.US,D,19960115,000000,0.253117,0.258488,0.250434,0.255839,432369057,0
AAPL.US,D,19960116,000000,0.257941,0.260611,0.25191,0.259138,420258728,0
AAPL.US,D,19960117,000000,0.257941,0.257941,0.253117,0.254954,281523976,0
AAPL.US,D,19960118,000000,0.246509,0.250434,0.227659,0.239615,831661531,0
AAPL.US,D,19960119,000000,0.232446,0.238102,0.220098,0.223997,987468003,0
AAPL.US,D,19960122,000000,0.223074,0.232446,0.219224,0.228513,595110938,0
AAPL.US,D,19960123,000000,0.253117,0.254954,0.232446,0.237305,1176884522,0
AAPL.US,D,19960124,000000,0.240782,0.241765,0.238102,0.241765,781059794,0
AAPL.US,D,19960125,000000,0.238102,0.239868,0.225853,0.226765,530158180,0
AAPL.US,D,19960126,000000,0.227659,0.234212,0.214746,0.229685,876154836,0
AAPL.US,D,19960129,000000,0.217437,0.223074,0.21566,0.21834,396064781,0
AAPL.US,D,19960130,000000,0.202431,0.210887,0.201171,0.204923,741701321,0
AAPL.US,D,19960131,000000,0.208136,0.20999,0.205188,0.207191,390663248,0
AAPL.US,D,19960201,000000,0.20627,0.212585,0.20627,0.212585,396598345,0
AAPL.US,D,19960202,000000,0.216571,0.22223,0.21566,0.219224,662077565,0
AAPL.US,D,19960205,000000,0.222495,0.223074,0.217437,0.219224,379553263,0
AAPL.US,D,19960206,000000,0.219224,0.224919,0.219224,0.22223,269387040,0
AAPL.US,D,19960207,000000,0.223074,0.223074,0.208136,0.211672,429088041,0
AAPL.US,D,19960208,000000,0.20627,0.210887,0.20627,0.20902,313386885,0
AAPL.US,D,19960209,000000,0.20902,0.213487,0.207191,0.208136,244939753,0
AAPL.US,D,19960212,000000,0.210887,0.213487,0.20999,0.212585,231349030,0
AAPL.US,D,19960213,000000,0.20999,0.216571,0.20902,0.210887,272107908,0
AAPL.US,D,19960214,000000,0.211672,0.211672,0.20573,0.207191,194324655,0
AAPL.US,D,19960215,000000,0.207191,0.210887,0.205188,0.20999,145376695,0
AAPL.US,D,19960216,000000,0.210887,0.212585,0.20627,0.20627,186295565,0
AAPL.US,D,19960220,000000,0.20999,0.221364,0.20999,0.217437,448840651,0
AAPL.US,D,19960221,000000,0.220098,0.223074,0.21834,0.22223,264172171,0
AAPL.US,D,19960222,000000,0.224919,0.225853,0.22223,0.223997,219332115,0
AAPL.US,D,19960223,000000,0.223997,0.226765,0.22223,0.223997,206354985,0
AAPL.US,D,19960226,000000,0.224919,0.225853,0.221364,0.221364,140855384,0
AAPL.US,D,19960227,000000,0.223997,0.223997,0.213487,0.214746,177626374,0
AAPL.US,D,19960228,000000,0.216571,0.216571,0.207191,0.208136,223773454,0
AAPL.US,D,19960229,000000,0.20627,0.208136,0.204315,0.20627,134426789,0
AAPL.US,D,19960301,000000,0.207191,0.207191,0.199708,0.201526,275242138,0
AAPL.US,D,19960304,000000,0.204315,0.205188,0.196771,0.196771,223346695,0
AAPL.US,D,19960305,000000,0.198581,0.200612,0.196771,0.199708,141042077,0
AAPL.US,D,19960306,000000,0.200612,0.201526,0.195841,0.196133,117955173,0
AAPL.US,D,19960307,000000,0.196771,0.197616,0.190104,0.193717,309692384,0
AAPL.US,D,19960308,000000,0.193079,0.196771,0.187402,0.194937,177439609,0
AAPL.US,D,19960311,000000,0.196771,0.197616,0.193079,0.194042,151245146,0
AAPL.US,D,19960312,000000,0.194937,0.197616,0.192322,0.193717,114500840,0
AAPL.US,D,19960313,000000,0.194042,0.195841,0.192322,0.193079,118702142,0
AAPL.US,D,19960314,000000,0.194042,0.194042,0.19139,0.192322,111179857,0
AAPL.US,D,19960315,000000,0.194937,0.194937,0.19139,0.194042,120729364,0
AAPL.US,D,19960318,000000,0.19463,0.195841,0.193079,0.195841,129958769,0
AAPL.US,D,19960319,000000,0.197616,0.198581,0.192322,0.193079,148097576,0
AAPL.US,D,19960320,000000,0.193079,0.193079,0.188384,0.1892,138121218,0
AAPL.US,D,19960321,000000,0.19139,0.19139,0.187402,0.188384,130972457,0
AAPL.US,D,19960322,000000,0.1892,0.190104,0.186558,0.190104,128091559,0
AAPL.US,D,19960325,000000,0.19139,0.193079,0.179969,0.179969,195738441,0
AAPL.US,D,19960326,000000,0.179969,0.183551,0.177307,0.179084,191483818,0
AAPL.US,D,19960327,000000,0.174211,0.1892,0.172445,0.1892,511219215,0
AAPL.US,D,19960328,000000,0.185714,0.192322,0.18087,0.181146,352358501,0
AAPL.US,D,19960329,000000,0.181697,0.185714,0.178141,0.184152,198299161,0
AAPL.US,D,19960401,000000,0.188384,0.194042,0.183837,0.19139,188909701,0
AAPL.US,D,19960402,000000,0.192322,0.192322,0.186558,0.187402,120796062,0
AAPL.US,D,19960403,000000,0.188384,0.188384,0.182286,0.184152,86025651,0
AAPL.US,D,19960404,000000,0.18473,0.18473,0.179969,0.18087,102470580,0
AAPL.US,D,19960408,000000,0.179084,0.183551,0.178141,0.182619,201046662,0
AAPL.US,D,19960409,000000,0.186558,0.198581,0.182619,0.194937,279936881,0
AAPL.US,D,19960410,000000,0.195841,0.198581,0.194042,0.194937,208115452,0
AAPL.US,D,19960411,000000,0.195841,0.196771,0.19139,0.193079,117021669,0
AAPL.US,D,19960412,000000,0.194042,0.194042,0.190104,0.19139,96975622,0
AAPL.US,D,19960415,000000,0.19139,0.193079,0.187402,0.193079,183481371,0
AAPL.US,D,19960416,000000,0.194042,0.194937,0.192322,0.194042,120769423,0
AAPL.US,D,19960417,000000,0.194042,0.194937,0.188384,0.1892,101710364,0
AAPL.US,D,19960418,000000,0.190104,0.190457,0.181697,0.185714,258703912,0
AAPL.US,D,19960419,000000,0.18473,0.188384,0.18473,0.187726,121222864,0
AAPL.US,D,19960422,000000,0.1892,0.19139,0.186558,0.188384,132319474,0
AAPL.US,D,19960423,000000,0.188384,0.1892,0.18473,0.185714,202380410,0
AAPL.US,D,19960424,000000,0.18473,0.185714,0.181146,0.181697,152832273,0
AAPL.US,D,19960425,000000,0.182619,0.186558,0.18087,0.186558,207688616,0
AAPL.US,D,19960426,000000,0.187402,0.188384,0.18473,0.185714,224907108,0
AAPL.US,D,19960429,000000,0.187402,0.187402,0.183551,0.185714,144149708,0
AAPL.US,D,19960430,000000,0.186558,0.186558,0.18087,0.182619,162741868,0
AAPL.US,D,19960501,000000,0.182619,0.185714,0.18087,0.182619,134213375,0
AAPL.US,D,19960502,000000,0.183551,0.183551,0.176362,0.178141,224240250,0
AAPL.US,D,19960503,000000,0.18087,0.18087,0.176362,0.179084,129158538,0
AAPL.US,D,19960506,000000,0.186558,0.194042,0.185714,0.192322,344729538,0
AAPL.US,D,19960507,000000,0.197616,0.205188,0.196771,0.201526,421005638,0
AAPL.US,D,19960508,000000,0.204315,0.204315,0.192322,0.200612,222439745,0
AAPL.US,D,19960509,000000,0.197616,0.198581,0.193079,0.195841,116794843,0
AAPL.US,D,19960510,000000,0.196771,0.205188,0.194937,0.204315,131692691,0
AAPL.US,D,19960513,000000,0.203362,0.207191,0.199708,0.202723,222706447,0
AAPL.US,D,19960514,000000,0.208136,0.20999,0.20627,0.20627,235336929,0
AAPL.US,D,19960515,000000,0.20902,0.216571,0.208136,0.213487,348157209,0
AAPL.US,D,19960516,000000,0.211672,0.214746,0.20902,0.212585,154899499,0
AAPL.US,D,19960517,000000,0.212585,0.212585,0.20627,0.207191,146830482,0
AAPL.US,D,19960520,000000,0.20902,0.210887,0.207191,0.209678,100643397,0
AAPL.US,D,19960521,000000,0.20999,0.210887,0.203362,0.203362,136213962,0
AAPL.US,D,19960522,000000,0.205188,0.205188,0.193079,0.19525,240405064,0
AAPL.US,D,19960523,000000,0.195841,0.199708,0.193079,0.196771,147724087,0
AAPL.US,D,19960524,000000,0.196771,0.201526,0.195841,0.200612,134853550,0
AAPL.US,D,19960528,000000,0.200612,0.204315,0.197616,0.197616,121289497,0
AAPL.US,D,19960529,000000,0.196771,0.196771,0.185714,0.186558,261411306,0
AAPL.US,D,19960530,000000,0.186558,0.193079,0.185714,0.19139,123210089,0
AAPL.US,D,19960531,000000,0.192322,0.199708,0.19139,0.195841,193684411,0
AAPL.US,D,19960603,000000,0.194042,0.194937,0.185714,0.185714,149404520,0
AAPL.US,D,19960604,000000,0.179969,0.182619,0.179084,0.181146,907697497,0
AAPL.US,D,19960605,000000,0.190104,0.19139,0.181697,0.188384,607447934,0
AAPL.US,D,19960606,000000,0.187402,0.1892,0.18087,0.181697,431195325,0
AAPL.US,D,19960607,000000,0.179969,0.182619,0.176362,0.182619,318868454,0
AAPL.US,D,19960610,000000,0.182619,0.183551,0.179969,0.18087,126664448,0
AAPL.US,D,19960611,000000,0.181697,0.181697,0.179969,0.179969,182267726,0
AAPL.US,D,19960612,000000,0.183551,0.183551,0.179969,0.181697,180907292,0
AAPL.US,D,19960613,000000,0.182619,0.186824,0.179969,0.18473,227948009,0
AAPL.US,D,19960614,000000,0.185714,0.185714,0.179084,0.179673,172624839,0
AAPL.US,D,19960617,000000,0.18087,0.18087,0.177307,0.177307,134480111,0
AAPL.US,D,19960618,000000,0.177307,0.178141,0.169751,0.170667,265825982,0
AAPL.US,D,19960619,000000,0.173346,0.175166,0.169751,0.173346,160127789,0
AAPL.US,D,19960620,000000,0.175166,0.175166,0.168487,0.170667,175158955,0
AAPL.US,D,19960621,000000,0.171522,0.171522,0.167642,0.169751,192737483,0
AAPL.US,D,19960624,000000,0.169751,0.169751,0.165905,0.166689,146190231,0
AAPL.US,D,19960625,000000,0.165905,0.166689,0.152645,0.154825,294087783,0
AAPL.US,D,19960626,000000,0.154825,0.155659,0.147214,0.149031,481490396,0
AAPL.US,D,19960627,000000,0.149973,0.157487,0.148118,0.154825,272988165,0
AAPL.US,D,19960628,000000,0.156583,0.157487,0.154825,0.157487,137761135,0
AAPL.US,D,19960701,000000,0.158369,0.161306,0.157487,0.161306,157166883,0
AAPL.US,D,19960702,000000,0.160118,0.161306,0.157487,0.157487,105991630,0
AAPL.US,D,19960703,000000,0.152645,0.152645,0.145201,0.145201,343689237,0
AAPL.US,D,19960705,000000,0.145201,0.148118,0.144226,0.14636,126411052,0
AAPL.US,D,19960708,000000,0.147214,0.149031,0.142413,0.143393,224960454,0
AAPL.US,D,19960709,000000,0.14636,0.147214,0.142413,0.142413,223666793,0
AAPL.US,D,19960710,000000,0.143393,0.14636,0.140632,0.140632,201713563,0
AAPL.US,D,19960711,000000,0.140632,0.141488,0.130173,0.134024,346716791,0
AAPL.US,D,19960712,000000,0.137648,0.137648,0.12925,0.13531,320322254,0
AAPL.US,D,19960715,000000,0.135869,0.135869,0.128316,0.128659,158647356,0
AAPL.US,D,19960716,000000,0.130173,0.130173,0.119998,0.126558,344409473,0
AAPL.US,D,19960717,000000,0.130173,0.131382,0.124821,0.126558,278176352,0
AAPL.US,D,19960718,000000,0.161306,0.163174,0.152645,0.156583,1068238801,0
AAPL.US,D,19960719,000000,0.156583,0.157487,0.155659,0.155659,316734556,0
AAPL.US,D,19960722,000000,0.156583,0.156583,0.149973,0.151772,181254026,0
AAPL.US,D,19960723,000000,0.153508,0.154825,0.151772,0.153508,154952878,0
AAPL.US,D,19960724,000000,0.149973,0.157487,0.149031,0.156249,314467151,0
AAPL.US,D,19960725,000000,0.158369,0.160118,0.155659,0.157487,136267351,0
AAPL.US,D,19960726,000000,0.161306,0.164992,0.158369,0.164992,147283911,0
AAPL.US,D,19960729,000000,0.164992,0.168487,0.163174,0.166689,233042891,0
AAPL.US,D,19960730,000000,0.169751,0.170667,0.159226,0.160118,225547301,0
AAPL.US,D,19960731,000000,0.159226,0.164992,0.159226,0.164992,110486298,0
AAPL.US,D,19960801,000000,0.164992,0.164992,0.158369,0.159226,131185799,0
AAPL.US,D,19960802,000000,0.162241,0.164992,0.159226,0.162241,152365475,0
AAPL.US,D,19960805,000000,0.162241,0.164087,0.156583,0.157487,120289205,0
AAPL.US,D,19960806,000000,0.157487,0.161306,0.155659,0.161306,111446638,0
AAPL.US,D,19960807,000000,0.163174,0.169751,0.162241,0.167642,295874925,0
AAPL.US,D,19960808,000000,0.167642,0.167642,0.164087,0.165905,120889437,0
AAPL.US,D,19960809,000000,0.166689,0.175166,0.165905,0.173346,274828663,0
AAPL.US,D,19960812,000000,0.175166,0.177307,0.167642,0.172445,180227127,0
AAPL.US,D,19960813,000000,0.171522,0.173346,0.167642,0.168487,123263435,0
